net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet Oost Brabant NV,871718518003000593,Willem van Oranjelaan,5482CJ,5482CJ,SCHIJNDEL,30.0,100,100,100,G4,1343,0,3
Endinet Oost Brabant NV,871718518003000593,Willem van Oranjelaan,5482CK,5482CK,SCHIJNDEL,30.0,100,100,100,G4,1520,0,0
Endinet Oost Brabant NV,871718518003000593,Lijsterbeslaan,5482CL,5482CL,SCHIJNDEL,20.0,100,100,100,G4,1692,0,10
Endinet Oost Brabant NV,871718518003000593,Lijsterbeslaan,5482CM,5482CM,SCHIJNDEL,21.0,100,100,100,G4,1345,0,14
Endinet Oost Brabant NV,871718518003000593,Lijsterbeslaan,5482CN,5482CN,SCHIJNDEL,21.0,100,100,100,G4,1336,0,0
Endinet Oost Brabant NV,871718518003000593,Lijsterbeslaan,5482CP,5482CP,SCHIJNDEL,19.0,100,100,95,G4,1563,0,0
Endinet Oost Brabant NV,871718518003000593,Esdoornstraat,5482CR,5482CR,SCHIJNDEL,19.0,100,100,100,G4,1124,0,5
Endinet Oost Brabant NV,871718518003000593,Acaciastraat,5482CS,5482CS,SCHIJNDEL,18.0,100,100,100,G4,1544,0,0
Endinet Oost Brabant NV,871718518003000593,Acaciastraat,5482CT,5482CT,SCHIJNDEL,15.0,100,100,100,G4,1299,0,0
Endinet Oost Brabant NV,871718518003000593,Lijsterbeslaan,5482CV,5482CV,SCHIJNDEL,19.0,100,100,100,G4,1811,0,0
Endinet Oost Brabant NV,871718518003000593,Goudenregenstraat,5482CW,5482CW,SCHIJNDEL,17.0,100,100,94,G4,2042,0,6
Endinet Oost Brabant NV,871718518003000593,Goudenregenstraat,5482CX,5482CX,SCHIJNDEL,17.0,100,100,100,G4,1438,0,0
Endinet Oost Brabant NV,871718518003000593,Eerdsebaan,5482DA,5482DB,SCHIJNDEL,13.0,100,100,92,G4,3162,0,8
Endinet Oost Brabant NV,871718518003000593,Brouwhuisstraat,5482DC,5482DC,SCHIJNDEL,19.0,100,100,100,G4,1677,0,0
Endinet Oost Brabant NV,871718518003000593,Brouwhuisstraat,5482DD,5482DD,SCHIJNDEL,20.0,100,100,90,G4,1573,0,40
Endinet Oost Brabant NV,871718518003000593,Klaverwei,5482DE,5482DE,SCHIJNDEL,36.0,100,100,97,G4,1965,0,0
Endinet Oost Brabant NV,871718518003000593,Hardveld,5482DG,5482DG,SCHIJNDEL,24.0,100,100,96,G4,750,0,92
Endinet Oost Brabant NV,871718518003000593,Hardveld,5482DH,5482DH,SCHIJNDEL,33.0,100,100,100,G4,276,0,100
Endinet Oost Brabant NV,871718518003000593,Hendrik van Hamontstraat,5482DW,5482DW,SCHIJNDEL,16.0,100,100,100,G4,2000,0,100
Endinet Oost Brabant NV,871718518003000593,Evert van Delftstraat,5482DX,5482DX,SCHIJNDEL,18.0,100,100,100,G4,1556,0,6
Endinet Oost Brabant NV,871718518003000593,Johannis Groenewaltstr,5482DZ,5482EA,SCHIJNDEL,26.0,100,100,88,G4,2403,0,0
Endinet Oost Brabant NV,871718518003000593,Wijbosscheweg,5482EB,5482EB,SCHIJNDEL,36.0,78,72,83,G4,2153,0,0
Endinet Oost Brabant NV,871718518003000593,Wijbosscheweg,5482EC,5482EC,SCHIJNDEL,26.0,100,100,73,G4,2124,0,8
Endinet Oost Brabant NV,871718518003000593,Wijbosscheweg,5482ED,5482ED,SCHIJNDEL,34.0,100,100,91,G4,2126,0,6
Endinet Oost Brabant NV,871718518003000593,Kapeleind,5482EE,5482EE,SCHIJNDEL,12.0,100,100,75,G4,2835,0,8
Endinet Oost Brabant NV,871718518003000593,Schoolstraat,5482EG,5482EH,SCHIJNDEL,24.0,71,71,88,G4,2614,0,4
Endinet Oost Brabant NV,871718518003000593,Kerkstraat,5482EJ,5482EJ,SCHIJNDEL,13.0,100,100,92,G4,3809,0,0
Endinet Oost Brabant NV,871718518003000593,Mgr. van de Venstraat,5482EK,5482EK,SCHIJNDEL,18.0,100,100,78,G4,2183,0,6
Endinet Oost Brabant NV,871718518003000593,Mgr. van de Venstraat,5482EL,5482EL,SCHIJNDEL,14.0,100,100,79,G4,2380,0,7
Endinet Oost Brabant NV,871718518003000593,Mgr. van de Venstraat,5482EM,5482EM,SCHIJNDEL,18.0,100,100,100,G4,1603,0,0
Endinet Oost Brabant NV,871718518003000593,Mgr. van de Venstraat,5482EN,5482EN,SCHIJNDEL,31.0,100,100,90,G4,1800,0,13
Endinet Oost Brabant NV,871718518003000593,Boomstraat,5482EP,5482EP,SCHIJNDEL,34.0,100,100,100,G4,1356,0,0
Endinet Oost Brabant NV,871718518003000593,Boomstraat,5482ER,5482ER,SCHIJNDEL,26.0,100,100,100,G4,1452,0,0
Endinet Oost Brabant NV,871718518003000593,Griendstraat,5482ES,5482ES,SCHIJNDEL,18.0,100,100,94,G4,1903,0,0
Endinet Oost Brabant NV,871718518003000593,Broekkantsedijk,5482ET,5482ET,SCHIJNDEL,26.0,100,100,92,G4,2182,0,8
Endinet Oost Brabant NV,871718518003000593,Rietstraat,5482EV,5482EV,SCHIJNDEL,19.0,100,100,100,G4,2000,0,11
Endinet Oost Brabant NV,871718518003000593,Rietstraat,5482EW,5482EW,SCHIJNDEL,22.0,100,100,91,G4,2153,0,5
Endinet Oost Brabant NV,871718518003000593,Rietstraat,5482EX,5482EX,SCHIJNDEL,15.0,100,100,80,G4,2675,0,20
Endinet Oost Brabant NV,871718518003000593,Griendstraat,5482EZ,5482EZ,SCHIJNDEL,23.0,100,100,100,G4,1475,0,0
Endinet Oost Brabant NV,871718518003000593,Molenstraat,5482GA,5482GA,SCHIJNDEL,26.0,100,100,92,G4,2359,0,0
Endinet Oost Brabant NV,871718518003000593,Molenstraat,5482GB,5482GB,SCHIJNDEL,18.0,100,100,83,G4,2782,0,0
Endinet Oost Brabant NV,871718518003000593,De Pegstukken,5482GC,5482GC,SCHIJNDEL,23.0,100,100,87,G4,2406,0,9
Endinet Oost Brabant NV,871718518003000593,Van der Leckstraat,5482GD,5482GD,SCHIJNDEL,20.0,100,100,100,G4,1375,0,0
Endinet Oost Brabant NV,871718518003000593,Binnenweg,5482GE,5482GE,SCHIJNDEL,23.0,100,100,100,G4,1331,0,0
Endinet Oost Brabant NV,871718518003000593,Van Berghenstraat,5482GG,5482GG,SCHIJNDEL,16.0,100,100,100,G4,1687,0,0
Endinet Oost Brabant NV,871718518003000593,Van Berghenstraat,5482GH,5482GH,SCHIJNDEL,37.0,100,100,100,G4,1011,0,0
Endinet Oost Brabant NV,871718518003000593,Van Berghenstraat,5482GJ,5482GJ,SCHIJNDEL,14.0,100,100,100,G4,1254,0,0
Endinet Oost Brabant NV,871718518003000593,Claes van Griensvenstr,5482GK,5482GL,SCHIJNDEL,23.0,100,100,96,G4,1556,0,4
Endinet Oost Brabant NV,871718518003000593,Jan van Cuykstraat,5482GM,5482GM,SCHIJNDEL,16.0,100,100,100,G4,1584,0,6
Endinet Oost Brabant NV,871718518003000593,Jan van Cuykstraat,5482GN,5482GN,SCHIJNDEL,20.0,100,100,100,G4,1683,0,0
Endinet Oost Brabant NV,871718518003000593,Jan van Cuykstraat,5482GP,5482GP,SCHIJNDEL,20.0,100,100,95,G4,1445,0,0
Endinet Oost Brabant NV,871718518003000593,de Cock van Neerijnenstr,5482GR,5482GR,SCHIJNDEL,20.0,100,100,100,G4,1942,0,0
Endinet Oost Brabant NV,871718518003000593,de Cock van Neerijnenstr,5482GS,5482GS,SCHIJNDEL,23.0,100,100,96,G4,1679,0,0
Endinet Oost Brabant NV,871718518003000593,Van Oost-Frieslandstraat,5482GT,5482GT,SCHIJNDEL,24.0,100,100,100,G4,1283,0,8
Endinet Oost Brabant NV,871718518003000593,Van Oost-Frieslandstraat,5482GV,5482GV,SCHIJNDEL,24.0,100,100,96,G4,1181,0,4
Endinet Oost Brabant NV,871718518003000593,Van Oost-Frieslandstraat,5482GW,5482GW,SCHIJNDEL,24.0,100,100,100,G4,1502,0,0
Endinet Oost Brabant NV,871718518003000593,Van Oost-Frieslandstraat,5482GX,5482GX,SCHIJNDEL,15.0,100,100,100,G4,1395,0,0
Endinet Oost Brabant NV,871718518003000593,Van Oost-Frieslandstraat,5482GZ,5482GZ,SCHIJNDEL,17.0,100,100,100,G4,1298,0,0
Endinet Oost Brabant NV,871718518003000593,Beemdstraat,5482HA,5482HA,SCHIJNDEL,14.0,100,100,79,G4,3901,0,0
Endinet Oost Brabant NV,871718518003000593,Beemdstraat,5482HB,5482HB,SCHIJNDEL,16.0,100,100,94,G4,1305,0,6
Endinet Oost Brabant NV,871718518003000593,St. Servatiusstraat,5482HC,5482HC,SCHIJNDEL,17.0,100,100,94,G4,2248,0,0
Endinet Oost Brabant NV,871718518003000593,St. Servatiusstraat,5482HD,5482HD,SCHIJNDEL,23.0,100,100,91,G4,1413,0,0
Endinet Oost Brabant NV,871718518003000593,St. Servatiusstraat,5482HE,5482HE,SCHIJNDEL,12.0,100,100,92,G4,2316,0,0
Endinet Oost Brabant NV,871718518003000593,St. Servatiusstraat,5482HG,5482HH,SCHIJNDEL,28.0,100,100,89,G4,1946,0,4
Endinet Oost Brabant NV,871718518003000593,Akkerstraat,5482HJ,5482HJ,SCHIJNDEL,11.0,100,100,82,G4,2384,0,9
Endinet Oost Brabant NV,871718518003000593,Verlengde Kloosterpad,5482HK,5482HL,SCHIJNDEL,53.0,100,98,92,G4,1451,0,70
Endinet Oost Brabant NV,871718518003000593,Molenhof,5482HM,5482HM,SCHIJNDEL,16.0,100,100,81,G4,2087,0,0
Endinet Oost Brabant NV,871718518003000593,Jansenpark,5482HN,5482HN,SCHIJNDEL,21.0,100,100,100,G4,1012,0,0
Endinet Oost Brabant NV,871718518003000593,Boterweg,5482HP,5482HP,SCHIJNDEL,30.0,100,100,100,G4,964,0,13
Endinet Oost Brabant NV,871718518003000593,De Weerelt,5482HR,5482HV,SCHIJNDEL,28.0,100,100,100,G4,1473,0,0
Endinet Oost Brabant NV,871718518003000593,St. Willibrordusstraat,5482HZ,5482JA,SCHIJNDEL,26.0,100,96,88,G4,1724,0,0
Endinet Oost Brabant NV,871718518003000593,Vicaris Aertsweg,5482JB,5482JB,SCHIJNDEL,18.0,100,94,94,G4,1985,0,6
Endinet Oost Brabant NV,871718518003000593,Deken Baekersstraat,5482JC,5482JD,SCHIJNDEL,26.0,100,96,96,G4,2351,0,8
Endinet Oost Brabant NV,871718518003000593,Deken Baekersstraat,5482JG,5482JG,SCHIJNDEL,20.0,100,100,100,G4,1913,0,5
Endinet Oost Brabant NV,871718518003000593,Deken Baekersstraat,5482JH,5482JH,SCHIJNDEL,49.0,100,100,98,G4,1201,0,2
Endinet Oost Brabant NV,871718518003000593,Deken Baekersstraat,5482JJ,5482JJ,SCHIJNDEL,17.0,100,100,94,G4,2111,0,0
Endinet Oost Brabant NV,871718518003000593,Deken Baekershof,5482JK,5482JK,SCHIJNDEL,71.0,100,100,100,G4,846,0,17
Endinet Oost Brabant NV,871718518003000593,Mgr. Bekkersplein,5482JL,5482JL,SCHIJNDEL,11.0,100,100,100,G4,3215,0,9
Endinet Oost Brabant NV,871718518003000593,Mgr. Bekkersstraat,5482JM,5482JN,SCHIJNDEL,28.0,100,96,79,G4,3413,0,0
Endinet Oost Brabant NV,871718518003000593,Mgr. Bekkersstraat,5482JP,5482JR,SCHIJNDEL,21.0,100,100,90,G4,2821,0,5
Endinet Oost Brabant NV,871718518003000593,Past van Geldropstraat,5482JS,5482JS,SCHIJNDEL,27.0,100,100,96,G4,1318,0,0
Endinet Oost Brabant NV,871718518003000593,Pastoor Dondersstraat,5482JT,5482JT,SCHIJNDEL,10.0,100,100,100,G4,1112,0,0
Endinet Oost Brabant NV,871718518003000593,Pastoor Dondersstraat,5482JV,5482JV,SCHIJNDEL,12.0,100,100,100,G4,1721,0,0
Endinet Oost Brabant NV,871718518003000593,Pastoor Dondersstraat,5482JW,5482JW,SCHIJNDEL,17.0,100,100,100,G4,2094,0,0
Endinet Oost Brabant NV,871718518003000593,Deken van Dijkstraat,5482JX,5482JX,SCHIJNDEL,20.0,100,100,100,G4,1198,0,0
Endinet Oost Brabant NV,871718518003000593,Deken van Dijkstraat,5482JZ,5482JZ,SCHIJNDEL,21.0,100,100,95,G4,1470,0,5
Endinet Oost Brabant NV,871718518003000593,Kapelaan Schroderstraat,5482KA,5482KA,SCHIJNDEL,16.0,100,100,100,G4,1226,0,0
Endinet Oost Brabant NV,871718518003000593,Kapelaan Schroderstraat,5482KB,5482KB,SCHIJNDEL,16.0,100,100,100,G4,1231,0,0
Endinet Oost Brabant NV,871718518003000593,Past van Luijtelaarstr,5482KC,5482KC,SCHIJNDEL,15.0,100,100,100,G4,1387,0,0
Endinet Oost Brabant NV,871718518003000593,Past van Luijtelaarstr,5482KD,5482KD,SCHIJNDEL,14.0,100,100,100,G4,1182,0,7
Endinet Oost Brabant NV,871718518003000593,Smaldonkstraat,5482KE,5482KG,SCHIJNDEL,37.0,100,100,89,G4,2791,0,16
Endinet Oost Brabant NV,871718518003000593,Kerkendijk,5482KH,5482KH,SCHIJNDEL,21.0,100,100,90,G4,2030,0,5
Endinet Oost Brabant NV,871718518003000593,Kerkendijk,5482KJ,5482KJ,SCHIJNDEL,18.0,100,100,89,G4,2301,0,0
Endinet Oost Brabant NV,871718518003000593,Kerkendijk,5482KK,5482KK,SCHIJNDEL,15.0,100,100,93,G4,2720,0,7
Endinet Oost Brabant NV,871718518003000593,Kluisstraat,5482KL,5482KL,SCHIJNDEL,39.0,100,92,95,G4,1989,0,67
Endinet Oost Brabant NV,871718518003000593,Anna Blamanstraat,5482KM,5482KM,SCHIJNDEL,10.0,100,100,100,G4,2126,0,0
Endinet Oost Brabant NV,871718518003000593,Ina Boudierstraat,5482KN,5482KN,SCHIJNDEL,19.0,100,100,100,G4,2237,0,0
Endinet Oost Brabant NV,871718518003000593,Betje Wolffstraat,5482KP,5482KP,SCHIJNDEL,11.0,100,100,100,G4,2014,0,0
Endinet Oost Brabant NV,871718518003000593,Aagje Dekenstraat,5482KR,5482KR,SCHIJNDEL,12.0,100,100,100,G4,1839,0,0
Endinet Oost Brabant NV,871718518003000593,Pastoor van den Brandhof,5482KS,5482LA,SCHIJNDEL,42.0,100,100,100,G4,1334,0,29
Endinet Oost Brabant NV,871718518003000593,Toon Bolsiusstraat,5482LB,5482LB,SCHIJNDEL,16.0,100,100,75,G4,3198,0,0
Endinet Oost Brabant NV,871718518003000593,Toon Bolsiusstraat,5482LC,5482LC,SCHIJNDEL,17.0,100,100,76,G4,2446,0,6
Endinet Oost Brabant NV,871718518003000593,Toon Bolsiusstraat,5482LD,5482LD,SCHIJNDEL,15.0,100,100,80,G4,2232,0,0
Endinet Oost Brabant NV,871718518003000593,Voortstraat,5482LE,5482LE,SCHIJNDEL,19.0,100,100,95,G4,1933,0,0
Endinet Oost Brabant NV,871718518003000593,Voortstraat,5482LG,5482LG,SCHIJNDEL,20.0,100,100,80,G4,1644,0,0
Endinet Oost Brabant NV,871718518003000593,Lariestraat,5482LH,5482LH,SCHIJNDEL,30.0,100,100,87,G4,2018,0,10
Endinet Oost Brabant NV,871718518003000593,Elschotseweg,5482LJ,5482LJ,SCHIJNDEL,26.0,100,100,92,G4,2411,0,4
Endinet Oost Brabant NV,871718518003000593,Elschotseweg,5482LK,5482LK,SCHIJNDEL,14.0,100,100,86,G4,2138,0,0
Endinet Oost Brabant NV,871718518003000593,Elschotseweg,5482LL,5482LL,SCHIJNDEL,18.0,100,94,94,G4,2109,0,0
Endinet Oost Brabant NV,871718518003000593,Oude Steeg,5482LM,5482LN,SCHIJNDEL,41.0,100,100,83,G4,2485,0,2
Endinet Oost Brabant NV,871718518003000593,Hopstraat,5482LP,5482LP,SCHIJNDEL,19.0,100,95,89,G4,2851,0,5
Endinet Oost Brabant NV,871718518003000593,Hopkuil,5482LR,5482LR,SCHIJNDEL,21.0,100,100,100,G4,1928,0,0
Endinet Oost Brabant NV,871718518003000593,Floralaan,5482LS,5482LT,SCHIJNDEL,18.0,100,100,100,G4,1588,0,6
Endinet Oost Brabant NV,871718518003000593,Brouwketel,5482LV,5482LV,SCHIJNDEL,36.0,100,100,100,G4,1280,0,42
Endinet Oost Brabant NV,871718518003000593,Hopveld,5482LW,5482LW,SCHIJNDEL,43.0,100,100,100,G4,1585,0,9
Endinet Oost Brabant NV,871718518003000593,Mouterij,5482LX,5482LX,SCHIJNDEL,19.0,100,100,100,G4,2004,0,0
Endinet Oost Brabant NV,871718518003000593,Mouterij,5482LZ,5482LZ,SCHIJNDEL,48.0,100,100,100,G4,1202,0,0
Endinet Oost Brabant NV,871718518003000593,Houtstraat,5482MA,5482MA,SCHIJNDEL,17.0,100,94,65,G4,2623,0,6
Endinet Oost Brabant NV,871718518003000593,Madeliefstraat,5482MB,5482MB,SCHIJNDEL,21.0,100,100,76,G4,1945,0,0
Endinet Oost Brabant NV,871718518003000593,Papaverstraat,5482MC,5482MC,SCHIJNDEL,16.0,100,100,81,G4,2481,0,6
Endinet Oost Brabant NV,871718518003000593,Papaverstraat,5482MD,5482MD,SCHIJNDEL,28.0,100,100,82,G4,1972,0,0
Endinet Oost Brabant NV,871718518003000593,Boterbloemstraat,5482ME,5482ME,SCHIJNDEL,28.0,100,100,100,G4,1776,0,0
Endinet Oost Brabant NV,871718518003000593,Anemoonstraat,5482MG,5482MG,SCHIJNDEL,23.0,100,100,100,G4,1504,0,4
Endinet Oost Brabant NV,871718518003000593,Clematisstraat,5482MH,5482MH,SCHIJNDEL,25.0,100,100,100,G4,1543,0,0
Endinet Oost Brabant NV,871718518003000593,Distelstraat,5482MJ,5482MJ,SCHIJNDEL,21.0,100,100,100,G4,1711,0,0
Endinet Oost Brabant NV,871718518003000593,Leliestraat,5482MK,5482MK,SCHIJNDEL,13.0,100,100,100,G4,1458,0,0
Endinet Oost Brabant NV,871718518003000593,Leliestraat,5482ML,5482ML,SCHIJNDEL,12.0,100,100,100,G4,1703,0,8
Endinet Oost Brabant NV,871718518003000593,Leliestraat,5482MN,5482MN,SCHIJNDEL,24.0,100,100,100,G4,1540,0,0
Endinet Oost Brabant NV,871718518003000593,Leliestraat,5482MP,5482MP,SCHIJNDEL,10.0,100,100,100,G4,1456,0,0
Endinet Oost Brabant NV,871718518003000593,Hyacinthof,5482MR,5482MR,SCHIJNDEL,36.0,100,97,100,G4,1349,0,6
Endinet Oost Brabant NV,871718518003000593,Narcishof,5482MS,5482MS,SCHIJNDEL,26.0,100,100,77,G4,1338,0,15
Endinet Oost Brabant NV,871718518003000593,Ranonkelstraat,5482MT,5482MT,SCHIJNDEL,23.0,100,100,96,G4,1875,0,4
Endinet Oost Brabant NV,871718518003000593,Klaprooshof,5482MV,5482MX,SCHIJNDEL,27.0,100,100,89,G4,1381,0,4
Endinet Oost Brabant NV,871718518003000593,Wort,5482MZ,5482MZ,SCHIJNDEL,12.0,100,100,100,G4,1526,0,8
Endinet Oost Brabant NV,871718518003000593,Markt,5482NE,5482NE,SCHIJNDEL,23.0,100,100,70,G4,3221,0,9
Endinet Oost Brabant NV,871718518003000593,Hoeves,5482NL,5482NL,SCHIJNDEL,17.0,100,100,59,G4,2636,0,18
Endinet Oost Brabant NV,871718518003000593,Vlagheide,5482NM,5482NN,SCHIJNDEL,20.0,100,100,40,G4,4824,0,10
Endinet Oost Brabant NV,871718518003000593,Crocushof,5482PA,5482PA,SCHIJNDEL,38.0,100,100,100,G4,1454,0,3
Endinet Oost Brabant NV,871718518003000593,Andoornstraat,5482PB,5482PB,SCHIJNDEL,13.0,100,100,100,G4,1467,0,0
Endinet Oost Brabant NV,871718518003000593,Andoornstraat,5482PC,5482PC,SCHIJNDEL,24.0,100,100,50,G6,2566,0,8
Endinet Oost Brabant NV,871718518003000593,Korenbloemstraat,5482PE,5482PE,SCHIJNDEL,14.0,100,100,93,G4,2192,0,0
Endinet Oost Brabant NV,871718518003000593,Asterhof,5482PG,5482PJ,SCHIJNDEL,25.0,100,100,68,G4,2674,0,0
Endinet Oost Brabant NV,871718518003000593,Salviahof,5482PK,5482PK,SCHIJNDEL,30.0,100,100,100,G4,1787,0,3
Endinet Oost Brabant NV,871718518003000593,Lavendelhof,5482PL,5482PL,SCHIJNDEL,15.0,100,100,100,G4,1361,0,0
Endinet Oost Brabant NV,871718518003000593,Lavendelhof,5482PM,5482PM,SCHIJNDEL,17.0,100,100,100,G4,1494,0,12
Endinet Oost Brabant NV,871718518003000593,Tijmhof,5482PN,5482PN,SCHIJNDEL,25.0,100,100,100,G4,1684,0,4
Endinet Oost Brabant NV,871718518003000593,Tijmhof,5482PP,5482PP,SCHIJNDEL,16.0,100,100,100,G4,1540,0,0
Endinet Oost Brabant NV,871718518003000593,Marjoleinhof,5482PR,5482PR,SCHIJNDEL,20.0,100,100,100,G4,1490,0,5
Endinet Oost Brabant NV,871718518003000593,Marjoleinhof,5482PS,5482PS,SCHIJNDEL,13.0,100,100,100,G4,1325,0,0
Endinet Oost Brabant NV,871718518003000593,Chrysanthof,5482PV,5482PW,SCHIJNDEL,18.0,100,100,78,G4,2977,0,0
Endinet Oost Brabant NV,871718518003000593,Houtpad,5482PZ,5482RA,SCHIJNDEL,33.0,100,100,100,G4,1367,0,3
Endinet Oost Brabant NV,871718518003000593,Gladiolenhof,5482RB,5482RB,SCHIJNDEL,27.0,100,100,100,G4,1595,0,4
Endinet Oost Brabant NV,871718518003000593,Tulpstraat,5482RC,5482RC,SCHIJNDEL,20.0,100,100,100,G4,1186,0,0
Endinet Oost Brabant NV,871718518003000593,Tulpstraat,5482RD,5482RD,SCHIJNDEL,25.0,100,100,100,G4,1218,0,4
Endinet Oost Brabant NV,871718518003000593,Avantilaan,5482RE,5482RG,SCHIJNDEL,18.0,100,94,83,G4,3337,0,0
Endinet Oost Brabant NV,871718518003000593,Zwembadweg,5482RH,5482RH,SCHIJNDEL,19.0,100,95,84,G4,2237,0,0
Endinet Oost Brabant NV,871718518003000593,Primulastraat,5482RJ,5482RJ,SCHIJNDEL,20.0,100,100,100,G4,1504,0,0
Endinet Oost Brabant NV,871718518003000593,Primulaplein,5482RK,5482RK,SCHIJNDEL,26.0,100,100,100,G4,1371,0,0
Endinet Oost Brabant NV,871718518003000593,Rozenplein,5482RL,5482RL,SCHIJNDEL,26.0,100,100,100,G4,1545,0,0
Endinet Oost Brabant NV,871718518003000593,Rozenstraat,5482RM,5482RM,SCHIJNDEL,22.0,100,100,100,G4,1497,0,5
Endinet Oost Brabant NV,871718518003000593,Zonnebloemstraat,5482RN,5482RN,SCHIJNDEL,11.0,100,100,100,G4,1651,0,0
Endinet Oost Brabant NV,871718518003000593,Zonnebloemstraat,5482RP,5482RP,SCHIJNDEL,18.0,100,100,100,G4,1308,0,6
Endinet Oost Brabant NV,871718518003000593,Daliastraat,5482RR,5482RR,SCHIJNDEL,20.0,100,100,85,G4,1939,0,10
Endinet Oost Brabant NV,871718518003000593,Zonnebloemhof,5482RS,5482RS,SCHIJNDEL,11.0,100,100,100,G4,1565,0,0
Endinet Oost Brabant NV,871718518003000593,Zonnebloemstraat,5482RT,5482RT,SCHIJNDEL,11.0,100,100,100,G4,1732,0,0
Endinet Oost Brabant NV,871718518003000593,Boogschutter,5482SL,5482SM,SCHIJNDEL,23.0,100,100,100,G4,1444,0,22
Endinet Oost Brabant NV,871718518003000593,Mars,5482SN,5482SN,SCHIJNDEL,24.0,100,100,100,G4,1794,0,13
Endinet Oost Brabant NV,871718518003000593,Steenbok,5482SP,5482SP,SCHIJNDEL,13.0,100,100,100,G4,100,0,100
Endinet Oost Brabant NV,871718518003000593,Eenhoorn,5482SR,5482SW,SCHIJNDEL,19.0,100,100,100,G4,945,0,47
Endinet Oost Brabant NV,871718518003000593,Poolster,5482SX,5482SX,SCHIJNDEL,52.0,100,100,98,G4,1548,0,4
Endinet Oost Brabant NV,871718518003000593,Orion,5482SZ,5482TE,SCHIJNDEL,28.0,100,96,36,G6,4978,0,7
Endinet Oost Brabant NV,871718518003000593,Huygensweg,5482TG,5482TG,SCHIJNDEL,16.0,100,88,50,G6,3802,0,13
Endinet Oost Brabant NV,871718518003000593,Huygensweg,5482TH,5482TH,SCHIJNDEL,13.0,100,100,31,G16,12146,0,8
Endinet Oost Brabant NV,871718518003000593,Edisonweg,5482TJ,5482TJ,SCHIJNDEL,11.0,100,82,55,G4,7180,0,0
Endinet Oost Brabant NV,871718518003000593,Van Leeuwenhoekweg,5482TK,5482TK,SCHIJNDEL,24.0,100,96,54,G6,7466,0,8
Endinet Oost Brabant NV,871718518003000593,Madame Curieweg,5482TL,5482TL,SCHIJNDEL,17.0,100,94,47,G16,5811,0,0
Endinet Oost Brabant NV,871718518003000593,Voltaweg,5482TM,5482TM,SCHIJNDEL,12.0,100,100,58,G4,3549,0,0
Endinet Oost Brabant NV,871718518003000593,Galvaniweg,5482TN,5482TN,SCHIJNDEL,21.0,100,76,38,G4,4653,0,10
Endinet Oost Brabant NV,871718518003000593,Lorentzweg,5482TP,5482TX,SCHIJNDEL,20.0,100,100,55,G4,2716,0,10
Endinet Oost Brabant NV,871718518003000593,Loosbraak,5482TZ,5482VA,SCHIJNDEL,22.0,100,100,59,G4,2878,0,9
Endinet Oost Brabant NV,871718518003000593,Hardekamp,5482VB,5482VK,SCHIJNDEL,37.0,97,95,70,G4,2640,0,30
Endinet Oost Brabant NV,871718518003000593,Hoeves,5482VL,5482VR,SCHIJNDEL,62.0,100,81,37,G4,5484,0,5
Endinet Oost Brabant NV,871718518003000593,Nieuwe Eerdsebaan,5482VS,5482WD,SCHIJNDEL,37.0,100,97,84,G4,2856,0,8
Endinet Oost Brabant NV,871718518003000593,Vossenbergsesteeg,5482WE,5482WE,SCHIJNDEL,14.0,100,100,71,G4,2770,0,0
Endinet Oost Brabant NV,871718518003000593,Vosseneind,5482WG,5482WH,SCHIJNDEL,62.0,100,100,92,G4,2698,0,8
Endinet Oost Brabant NV,871718518003000593,Gerstakker,5482WJ,5482WN,SCHIJNDEL,26.0,100,100,77,G4,3311,0,4
Endinet Oost Brabant NV,871718518003000593,Martemanshurk,5482WP,5482WR,SCHIJNDEL,16.0,100,100,38,G6,3818,0,0
Endinet Oost Brabant NV,871718518003000593,Molendijk-Noord,5482WX,5482WX,SCHIJNDEL,38.0,100,100,79,G4,2831,0,13
Endinet Oost Brabant NV,871718518003000593,Molendijk-Zuid,5482WZ,5482WZ,SCHIJNDEL,37.0,100,84,43,G4,2874,0,0
Endinet Oost Brabant NV,871718518003000593,Mercurius,5482XA,5482XA,SCHIJNDEL,28.0,100,100,100,G4,1425,0,14
Endinet Oost Brabant NV,871718518003000593,Neptunus,5482XB,5482XB,SCHIJNDEL,21.0,100,100,100,G4,1683,0,19
Endinet Oost Brabant NV,871718518003000593,Planetenlaan,5482XC,5482XC,SCHIJNDEL,37.0,100,100,100,G4,1482,0,3
Endinet Oost Brabant NV,871718518003000593,Jupiter,5482XD,5482XD,SCHIJNDEL,15.0,100,100,100,G4,1657,0,0
Endinet Oost Brabant NV,871718518003000593,Saturnus,5482XE,5482XE,SCHIJNDEL,13.0,100,100,100,G4,1616,0,15
Endinet Oost Brabant NV,871718518003000593,Uranus,5482XG,5482XG,SCHIJNDEL,11.0,100,100,91,G4,2134,0,9
Endinet Oost Brabant NV,871718518003000593,Noorderkroon,5482XK,5482XK,SCHIJNDEL,23.0,100,100,96,G4,1993,0,17
Endinet Oost Brabant NV,871718518003000593,Sterrenlaan,5482XL,5482XL,SCHIJNDEL,37.0,100,100,100,G4,1193,0,5
