net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
Endinet Oost Brabant NV,871718518003000470,Sacramentsweg,5401HZ,5401JA,UDEN,20,100.0,95.0,,G6,2938.01,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bitswijk,5401JA,5401JB,UDEN,40,100.0,97.5,,G6,2577.75,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Ringbaan-Noord,5401JE,5401JE,UDEN,30,100.0,100.0,,G4,1647.37,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Ringbaan-Noord,5401JE,5401JG,UDEN,21,100.0,95.24,,G6,1432.48,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kastanjeweg,5401JP,5401JP,UDEN,14,100.0,92.86,,G4,3085.29,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Pitstraat,5401KP,5401KP,UDEN,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Busselstraat,5401KR,5401KR,UDEN,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Meikers,5401KS,5401KT,UDEN,14,100.0,100.0,,G4,656.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,IJsselkers,5401KW,5401KW,UDEN,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Houtkers,5401KX,5401KX,UDEN,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Houtkers,5401KZ,5401KZ,UDEN,13,100.0,92.31,,G4,510.92,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Houtkers,5401KZ,5401LA,UDEN,46,100.0,100.0,,G6,980.15,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Morel,5401LB,5401LB,UDEN,11,100.0,100.0,,G4,413.45,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Morel,5401LC,5401LC,UDEN,33,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Morel,5401LD,5401LD,UDEN,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Morel,5401LD,5401LD,UDEN,10,100.0,100.0,,G6,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Morel,5401LE,5401LE,UDEN,31,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Morel,5401LE,5401LG,UDEN,20,100.0,100.0,,G6,1292.25,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kroezel,5401LG,5401LH,UDEN,12,100.0,100.0,,G6,1345.42,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Mulderspad,5401LH,5401LJ,UDEN,30,100.0,100.0,,G6,1110.4,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Wijnkers,5401LJ,5401LK,UDEN,26,100.0,100.0,,G6,1494.92,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Boskriek,5401LL,5401LL,UDEN,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Boskriek,5401LM,5401LM,UDEN,13,100.0,100.0,,G4,1484.77,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Boskriek,5401LM,5401LM,UDEN,14,100.0,100.0,,G6,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Boskriek,5401LN,5401LN,UDEN,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Boskriek,5401LN,5401LP,UDEN,22,100.0,100.0,,G6,1152.82,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Merketon,5401LR,5401LR,UDEN,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Merketon,5401LR,5401LR,UDEN,12,100.0,100.0,,G6,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Merketon,5401LS,5401LS,UDEN,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Merketon,5401LS,5401LT,UDEN,18,100.0,100.0,,G6,1444.06,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bellefleur,5401LT,5401LV,UDEN,30,100.0,100.0,,G6,1353.3,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Sterappel,5401LV,5401LW,UDEN,37,100.0,100.0,,G6,1125.73,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Goudrenet,5401LX,5401LX,UDEN,29,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Goudrenet,5401LZ,5401LZ,UDEN,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Goudrenet,5401LZ,5401LZ,UDEN,16,100.0,100.0,,G6,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Burenstraat,5401NA,5401NA,UDEN,30,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Nonnenveld,5401NC,5401NC,UDEN,33,100.0,100.0,,G4,1080.85,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Nonnenveld,5401ND,5401NE,UDEN,33,100.0,100.0,,G4,684.38,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Nonnenveld,5401NG,5401NG,UDEN,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Nonnenveld,5401NH,5401NH,UDEN,29,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Nonnenveld,5401NJ,5401NJ,UDEN,31,100.0,100.0,,G4,896.84,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Abdijlaan,5401NL,5401NL,UDEN,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Abdijlaan,5401NM,5401NM,UDEN,35,100.0,100.0,,G4,874.6,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Abdijlaan,5401NN,5401NN,UDEN,34,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Abdijlaan,5401NN,5401NP,UDEN,23,100.0,100.0,,G6,680.72,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Abdijlaan,5401NR,5401PA,UDEN,21,100.0,100.0,,G4,1260.57,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Oud Moleneind,5401PA,5401PB,UDEN,20,100.0,100.0,,G6,2182.65,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Veghelsedijk,5401PB,5401PC,UDEN,38,100.0,100.0,,G6,1868.16,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Schepersweg,5401PD,5401PD,UDEN,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Schepersweg,5401PD,5401PE,UDEN,18,100.0,100.0,,G6,2399.44,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Vijfhuizerweg,5401PE,5401PG,UDEN,19,100.0,100.0,,G6,1144.37,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Vijfhuizerweg,5401PG,5401PJ,UDEN,55,100.0,100.0,,G6,1306.67,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Broekmorgen,5401PJ,5401PK,UDEN,38,100.0,100.0,,G6,1820.63,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,de Cour,5401XS,5401XS,UDEN,32,100.0,100.0,,G10,573.56,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Walterus Pijnenborghhof,5401XT,5401XT,UDEN,34,100.0,100.0,,G4,1522.74,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Walterus Pijnenborghhof,5401XT,5401ZA,UDEN,27,100.0,100.0,,G6,1711.22,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Ringbaan-Noord,5401ZA,5401ZB,UDEN,17,100.0,94.12,,G6,1592.41,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Verduijnstraat,5401ZB,5401ZC,UDEN,29,100.0,100.0,,G6,1652.07,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Pastoor van Doornstraat,5401ZC,5401ZD,UDEN,26,100.0,100.0,,G6,1565.69,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Pastoor van Doornstraat,5401ZD,5401ZE,UDEN,21,100.0,100.0,,G6,1513.13,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bogerdstraat,5401ZG,5401ZG,UDEN,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bogerdstraat,5401ZH,5401ZH,UDEN,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bogerdstraat,5401ZJ,5401ZJ,UDEN,19,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bogerdstraat,5401ZK,5401ZK,UDEN,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Peperstraat,5401ZL,5401ZL,UDEN,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Peperstraat,5401ZL,5401ZM,UDEN,13,100.0,100.0,,G6,1162.62,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bosschebaan,5401ZN,5401ZN,UDEN,22,100.0,95.45,,G6,1919.82,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bosschebaan,5401ZN,5401ZP,UDEN,40,100.0,100.0,,G6,1318.4,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Aalstweg,5401ZR,5401ZR,UDEN,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Aalstweg,5401ZR,5401ZS,UDEN,11,100.0,100.0,,G6,1267.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kruisherenstraat,5401ZS,5401ZT,UDEN,30,100.0,100.0,,G6,633.87,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Standerd,5401ZV,5401ZW,UDEN,11,100.0,100.0,,G4,1346.18,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bloesemplein,5401ZX,5401ZX,UDEN,10,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bloesemplein,5401ZX,5401ZZ,UDEN,78,100.0,100.0,,G6,932.32,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cellostraat,5402AA,5402AA,UDEN,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cellostraat,5402AB,5402AB,UDEN,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cellostraat,5402AC,5402AC,UDEN,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cellostraat,5402AD,5402AD,UDEN,15,100.0,100.0,,G4,1172.27,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cellostraat,5402AE,5402AE,UDEN,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cellostraat,5402AE,5402AG,UDEN,27,100.0,100.0,,G6,1650.93,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Citerstraat,5402AH,5402AH,UDEN,27,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Citerstraat,5402AH,5402AJ,UDEN,15,100.0,93.33,,G4,1174.07,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Altstraat,5402AK,5402AK,UDEN,27,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Spinetstraat,5402AL,5402AL,UDEN,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Spinetstraat,5402AM,5402AM,UDEN,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Spinetstraat,5402AN,5402AN,UDEN,17,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Luitstraat,5402AP,5402AP,UDEN,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Luitstraat,5402AR,5402AR,UDEN,20,100.0,100.0,,G4,1245.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Luitstraat,5402AS,5402AS,UDEN,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Vioolstraat,5402AT,5402AT,UDEN,11,100.0,100.0,,G4,1792.73,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Vioolstraat,5402AV,5402AV,UDEN,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Vioolstraat,5402AW,5402AW,UDEN,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cimbaallaan,5402AX,5402AX,UDEN,22,100.0,100.0,,G4,2284.86,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cimbaallaan,5402AX,5402AZ,UDEN,26,100.0,100.0,,G6,2222.27,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cimbaallaan,5402AZ,5402BA,UDEN,14,100.0,100.0,,G6,2181.43,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Schalmeilaan,5402BB,5402BB,UDEN,10,100.0,100.0,,G4,947.2,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Klarinetstraat,5402BC,5402BC,UDEN,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Klarinetstraat,5402BC,5402BD,UDEN,14,100.0,100.0,,G6,2337.57,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Klarinetstraat,5402BE,5402BE,UDEN,15,100.0,100.0,,G10,3210.67,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Klarinetstraat,5402BE,5402BG,UDEN,10,100.0,100.0,,G6,2741.3,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Klavecimbellaan,5402BH,5402BH,UDEN,13,100.0,100.0,,G4,1347.85,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Hobostraat,5402CB,5402CB,UDEN,14,100.0,100.0,,G4,1347.43,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Hobostraat,5402CC,5402CC,UDEN,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Saxofoonstraat,5402CD,5402CD,UDEN,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Saxofoonstraat,5402CD,5402CE,UDEN,26,100.0,100.0,,G6,1515.69,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Saxofoonstraat,5402CG,5402CG,UDEN,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Saxofoonstraat,5402CH,5402CH,UDEN,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Accordeonstraat,5402CJ,5402CJ,UDEN,27,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Accordeonstraat,5402CJ,5402CK,UDEN,23,100.0,100.0,,G6,1342.7,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kornetstraat,5402CL,5402CL,UDEN,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kornetstraat,5402CM,5402CM,UDEN,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kornetstraat,5402CN,5402CP,UDEN,28,100.0,28.57,,G4,71.43,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kornetstraat,5402CP,5402CP,UDEN,10,100.0,100.0,,G25,1258.3,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kornetstraat,5402CP,5402CS,UDEN,21,100.0,100.0,,G6,5503.05,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Muziekplein,5402CS,5402CT,UDEN,25,100.0,100.0,,G6,908.24,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Muziekplein,5402CV,5402CV,UDEN,32,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Mandolinestraat,5402CW,5402CW,UDEN,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Mandolinestraat,5402CX,5402CX,UDEN,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Mandolinestraat,5402CZ,5402CZ,UDEN,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Banjostraat,5402DA,5402DA,UDEN,24,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Gitaarstraat,5402DB,5402DB,UDEN,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Gitaarstraat,5402DC,5402DC,UDEN,25,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Harpstraat,5402DD,5402DD,UDEN,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Harpstraat,5402DE,5402DE,UDEN,12,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Harpstraat,5402DG,5402DG,UDEN,18,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Pianostraat,5402DH,5402DH,UDEN,20,100.0,100.0,,G4,1380.1,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Pianostraat,5402DJ,5402DJ,UDEN,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Pianostraat,5402DJ,5402EA,UDEN,67,100.0,100.0,,G6,1189.24,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Piusplein,5402EA,5402EB,UDEN,35,100.0,100.0,,G6,1347.34,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Nassaustraat,5402EC,5402EC,UDEN,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Heinsbergenstraat,5402ED,5402ED,UDEN,22,100.0,95.45,,G4,2562.64,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Heinsbergenstraat,5402ED,5402EE,UDEN,22,100.0,100.0,,G6,955.73,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Heinsbergenstraat,5402EG,5402EG,UDEN,10,100.0,90.0,,G4,5860.7,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Heinsbergenstraat,5402EG,5402EH,UDEN,24,100.0,100.0,,G6,1442.88,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Land van Ravensteinstr,5402EH,5402EJ,UDEN,15,100.0,100.0,,G6,1858.2,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Land van Ravensteinstr,5402EJ,5402EK,UDEN,37,100.0,100.0,,G6,1722.54,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Rode Akker,5402EM,5402EM,UDEN,20,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Rode Akker,5402EN,5402EN,UDEN,30,100.0,96.67,,G4,594.77,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Ereprijsstraat,5402GA,5402GA,UDEN,12,100.0,100.0,,G10,3622.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Ereprijsstraat,5402GA,5402GB,UDEN,10,100.0,100.0,,G6,654.2,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Pioenroosstraat,5402GC,5402GD,UDEN,26,100.0,100.0,,G4,1773.85,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Prof. Pulsersstraat,5402GD,5402GE,UDEN,20,100.0,100.0,,G6,2116.3,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Prior van Milstraat,5402GG,5402GG,UDEN,17,100.0,100.0,,G10,1261.94,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Prior van Milstraat,5402GH,5402GH,UDEN,32,100.0,96.88,,G4,3582.72,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Prior van Milstraat,5402GH,5402GJ,UDEN,10,100.0,100.0,,G6,2444.7,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Stationstraat,5402GJ,5402GM,UDEN,20,100.0,100.0,,G6,1732.55,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Burg Thijssenstraat,5402GN,5402GN,UDEN,31,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Burg Thijssenstraat,5402GP,5402GR,UDEN,10,100.0,90.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Prior van Milstraat,5402GR,5402GR,UDEN,15,100.0,100.0,,G10,4302.27,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Prior van Milstraat,5402GR,5402HA,UDEN,14,100.0,100.0,,G6,1969.29,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Trompetstraat,5402HB,5402HB,UDEN,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Trompetstraat,5402HC,5402HC,UDEN,22,100.0,100.0,,G4,1611.64,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Trombonestraat,5402HD,5402HD,UDEN,14,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Tubastraat,5402HE,5402HE,UDEN,29,100.0,96.55,,G4,697.52,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Xylofoonstraat,5402HG,5402HG,UDEN,23,100.0,100.0,,G4,754.74,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Xylofoonstraat,5402HG,5402HH,UDEN,11,100.0,100.0,,G6,2595.45,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Paukenstraat,5402HH,5402HJ,UDEN,20,100.0,100.0,,G6,1383.05,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Paukenstraat,5402HJ,5402HK,UDEN,26,100.0,100.0,,G6,1383.19,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Paukenstraat,5402HK,5402HL,UDEN,25,100.0,100.0,,G6,1954.08,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Steenovenstraat,5402HM,5402HN,UDEN,21,100.0,95.24,,G4,2737.62,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Hoornstraat,5402HN,5402HP,UDEN,22,100.0,100.0,,G6,1473.23,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Hoornstraat,5402HP,5402HR,UDEN,25,100.0,96.0,,G6,1624.4,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Bugelstraat,5402HR,5402HS,UDEN,20,100.0,95.0,,G4,1600.64,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Dwarsfluitstraat,5402HT,5402HT,UDEN,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Dwarsfluitstraat,5402HV,5402HV,UDEN,19,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Tamboerijnstraat,5402HW,5402HW,UDEN,15,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Tamboerijnstraat,5402HX,5402HX,UDEN,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Tamboerijnstraat,5402HX,5402HZ,UDEN,20,100.0,100.0,,G6,924.45,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Triangelstraat,5402JA,5402JA,UDEN,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Triangelstraat,5402JB,5402JB,UDEN,25,100.0,100.0,,G4,1546.12,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,President Kennedylaan,5402KA,5402KA,UDEN,22,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,President Kennedylaan,5402KA,5402KB,UDEN,30,100.0,100.0,,G6,813.4,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,President Kennedylaan,5402KB,5402KB,UDEN,23,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,President Kennedylaan,5402KB,5402KC,UDEN,30,100.0,100.0,,G6,1954.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,President Kennedylaan,5402KC,5402KD,UDEN,13,100.0,100.0,,G6,2733.62,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,President Kennedylaan,5402KD,5402KE,UDEN,12,100.0,91.67,,G6,1406.33,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Simonstraat,5402KE,5402KH,UDEN,15,100.0,100.0,,G6,2362.53,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Karelstraat,5402KJ,5402KK,UDEN,16,100.0,100.0,,G4,1082.22,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Wolfgangstraat,5402KK,5402KL,UDEN,13,100.0,100.0,,G6,1870.92,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Kleefsestraat,5402KL,5402KL,UDEN,10,100.0,100.0,,G6,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Herpenstraat,5402KM,5402KM,UDEN,15,100.0,100.0,,G4,1601.87,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Herpenstraat,5402KN,5402KN,UDEN,21,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Herpenstraat,5402KN,5402KP,UDEN,11,100.0,100.0,,G6,1275.82,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Herpenstraat,5402KR,5402KR,UDEN,19,100.0,100.0,,G4,1967.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Herpenstraat,5402KR,5402KS,UDEN,27,100.0,100.0,,G40,1667.98,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Brandenburgstraat,5402KS,5402KT,UDEN,25,100.0,96.0,,G6,1578.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Brandenburgstraat,5402KT,5402KV,UDEN,18,100.0,100.0,,G6,1478.44,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Salmstraat,5402KV,5402KW,UDEN,19,100.0,100.0,,G6,1504.58,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Salmstraat,5402KX,5402KX,UDEN,13,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Salmstraat,5402KX,5402KZ,UDEN,21,100.0,100.0,,G6,1485.67,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Cuijkstraat,5402KZ,5402LA,UDEN,22,100.0,100.0,,G6,5345.91,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Violierstraat,5402LA,5402LB,UDEN,14,100.0,92.86,,G6,904.5,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Duizendschoonstraat,5402LC,5402LC,UDEN,16,100.0,100.0,,G4,0.0,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Duizendschoonstraat,5402LC,5402LD,UDEN,21,100.0,100.0,,G6,1787.71,0.0,0.0
Endinet Oost Brabant NV,871718518003000470,Duizendschoonstraat,5402LD,5402LE,UDEN,22,100.0,100.0,,G6,1830.05,0.0,0.0
