net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume
8716912000008,871718518003012060,Helios,7904HE,7904HE,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,1938
8716912000008,871718518003012060,Helios,7904HG,7904HG,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,39
8716912000008,871718518003012060,Helios,7904HH,7904HH,HOOGEVEEN,15.0,100.0,100.0,100.0,G4,24
8716912000008,871718518003012060,Helios,7904HJ,7904HJ,HOOGEVEEN,25.0,100.0,92.0,100.0,G4,37
8716912000008,871718518003012060,Helios,7904HK,7904HK,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,24
8716912000008,871718518003012060,Helios,7904HL,7904HL,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,34
8716912000008,871718518003012060,Helios,7904HM,7904HM,HOOGEVEEN,19.0,100.0,100.0,100.0,G4,23
8716912000008,871718518003012060,Helios,7904HN,7904HN,HOOGEVEEN,19.0,100.0,94.74,100.0,G4,35
8716912000008,871718518003012060,Helios,7904HP,7904HP,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,27
8716912000008,871718518003012060,Zuiderkruis,7904HR,7904HR,HOOGEVEEN,23.0,100.0,100.0,100.0,G4,1684
8716912000008,871718518003012060,Zuiderkruis,7904HS,7904HS,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,1692
8716912000008,871718518003012060,Zuiderkruis,7904HT,7904HT,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,1641
8716912000008,871718518003012060,Zuiderkruis,7904HV,7904HV,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,1639
8716912000008,871718518003012060,Zuiderkruis,7904HW,7904HW,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1636
8716912000008,871718518003012060,Zuiderkruis,7904HX,7904HX,HOOGEVEEN,17.0,100.0,100.0,100.0,G4,1550
8716912000008,871718518003012060,Deneb,7904JA,7904JA,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1569
8716912000008,871718518003012060,Sirius,7904JB,7904JB,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1736
8716912000008,871718518003012060,Sirius,7904JC,7904JC,HOOGEVEEN,16.0,100.0,100.0,100.0,G4,1612
8716912000008,871718518003012060,Sirius,7904JE,7904JG,HOOGEVEEN,26.0,100.0,100.0,100.0,G4,1463
8716912000008,871718518003012060,Atlaslaan,7904JH,7904JH,HOOGEVEEN,22.0,100.0,100.0,100.0,G4,1678
8716912000008,871718518003012060,Atlaslaan,7904JJ,7904JJ,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,1194
8716912000008,871718518003012060,Atlaslaan,7904JK,7904JK,HOOGEVEEN,16.0,100.0,100.0,100.0,G4,1146
8716912000008,871718518003012060,Atlaslaan,7904JL,7904JL,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1714
8716912000008,871718518003012060,Atlaslaan,7904JM,7904JM,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,1568
8716912000008,871718518003012060,Algol,7904JN,7904JN,HOOGEVEEN,22.0,100.0,100.0,100.0,G4,1580
8716912000008,871718518003012060,Algol,7904JP,7904JP,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1748
8716912000008,871718518003012060,Canopus,7904JR,7904JR,HOOGEVEEN,19.0,100.0,100.0,100.0,G4,1376
8716912000008,871718518003012060,Canopus,7904JS,7904JS,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,1640
8716912000008,871718518003012060,De Kroon,7904KA,7904KA,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1396
8716912000008,871718518003012060,De Kroon,7904KB,7904KB,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,1443
8716912000008,871718518003012060,De Kroon,7904KC,7904KD,HOOGEVEEN,28.0,100.0,100.0,96.0,G4,1679
8716912000008,871718518003012060,De Kroon,7904KE,7904KE,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,1306
8716912000008,871718518003012060,Spica,7904KH,7904KH,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,1415
8716912000008,871718518003012060,Regulus,7904KJ,7904KJ,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1380
8716912000008,871718518003012060,Regulus,7904KK,7904KK,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1776
8716912000008,871718518003012060,Regulus,7904KL,7904KL,HOOGEVEEN,13.0,100.0,100.0,100.0,G4,1536
8716912000008,871718518003012060,Pollux,7904KM,7904KM,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1755
8716912000008,871718518003012060,Pollux,7904KN,7904KN,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,1650
8716912000008,871718518003012060,Pollux,7904KP,7904KP,HOOGEVEEN,13.0,100.0,100.0,100.0,G4,1613
8716912000008,871718518003012060,Castor,7904KR,7904KR,HOOGEVEEN,15.0,100.0,100.0,100.0,G4,1765
8716912000008,871718518003012060,Castor,7904KS,7904KS,HOOGEVEEN,13.0,100.0,100.0,100.0,G4,1606
8716912000008,871718518003012060,Castor,7904KT,7904KT,HOOGEVEEN,15.0,100.0,100.0,100.0,G4,1900
8716912000008,871718518003012060,Rigel,7904KV,7904KV,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1546
8716912000008,871718518003012060,Rigel,7904KW,7904KW,HOOGEVEEN,23.0,100.0,100.0,100.0,G4,1470
8716912000008,871718518003012060,De Kroon,7904KX,7904KX,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,1131
8716912000008,871718518003012060,De Kroon,7904KZ,7904KZ,HOOGEVEEN,16.0,100.0,100.0,100.0,G4,1241
8716912000008,871718518003012060,Draco,7904LA,7904LA,HOOGEVEEN,22.0,100.0,100.0,100.0,G4,1405
8716912000008,871718518003012060,Draco,7904LB,7904LB,HOOGEVEEN,35.0,100.0,100.0,100.0,G4,1622
8716912000008,871718518003012060,Draco,7904LC,7904LC,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1701
8716912000008,871718518003012060,Draco,7904LD,7904LD,HOOGEVEEN,15.0,100.0,93.33,100.0,G4,1714
8716912000008,871718518003012060,Draco,7904LE,7904LG,HOOGEVEEN,35.0,100.0,100.0,97.0,G4,1748
8716912000008,871718518003012060,Sterrenlaan,7904LH,7904LH,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1363
8716912000008,871718518003012060,Sterrenlaan,7904LJ,7904LJ,HOOGEVEEN,11.0,100.0,100.0,100.0,G4,1399
8716912000008,871718518003012060,Sterrenlaan,7904LK,7904LK,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1494
8716912000008,871718518003012060,Sterrenlaan,7904LL,7904LL,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,1505
8716912000008,871718518003012060,Sterrenlaan,7904LM,7904LN,HOOGEVEEN,17.0,100.0,100.0,100.0,G4,1819
8716912000008,871718518003012060,Satellietenlaan,7904LP,7904LP,HOOGEVEEN,20.0,100.0,100.0,95.0,G4,2146
8716912000008,871718518003012060,Kleine Beer,7904LR,7904LR,HOOGEVEEN,15.0,100.0,100.0,100.0,G4,1953
8716912000008,871718518003012060,Kleine Beer,7904LS,7904LS,HOOGEVEEN,11.0,100.0,100.0,100.0,G4,2242
8716912000008,871718518003012060,Kleine Beer,7904LT,7904LT,HOOGEVEEN,19.0,100.0,100.0,100.0,G4,1910
8716912000008,871718518003012060,Kleine Beer,7904LV,7904LV,HOOGEVEEN,17.0,100.0,100.0,94.0,G4,2324
8716912000008,871718518003012060,Grote Beer,7904LW,7904LW,HOOGEVEEN,19.0,100.0,100.0,79.0,G4,3617
8716912000008,871718518003012060,Valkenlaan,7905AA,7905AA,HOOGEVEEN,21.0,100.0,100.0,95.0,G4,2178
8716912000008,871718518003012060,Valkenlaan,7905AB,7905AB,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1582
8716912000008,871718518003012060,Valkenlaan,7905AC,7905AC,HOOGEVEEN,11.0,100.0,100.0,100.0,G4,1377
8716912000008,871718518003012060,De Lijster,7905AG,7905AJ,HOOGEVEEN,30.0,100.0,100.0,100.0,G4,1355
8716912000008,871718518003012060,De Merel,7905AK,7905AK,HOOGEVEEN,36.0,100.0,100.0,100.0,G4,1366
8716912000008,871718518003012060,De Koolmees,7905AL,7905AL,HOOGEVEEN,19.0,100.0,100.0,100.0,G4,1384
8716912000008,871718518003012060,De Geelgors,7905AM,7905AM,HOOGEVEEN,26.0,100.0,96.15,100.0,G4,1508
8716912000008,871718518003012060,De Putter,7905AP,7905AP,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1538
8716912000008,871718518003012060,De Kwikstaart,7905AR,7905AR,HOOGEVEEN,26.0,100.0,100.0,100.0,G4,1389
8716912000008,871718518003012060,De Kwikstaart,7905AS,7905AS,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1590
8716912000008,871718518003012060,De Grasmus,7905AT,7905AT,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1438
8716912000008,871718518003012060,De Grasmus,7905AW,7905AW,HOOGEVEEN,26.0,100.0,100.0,100.0,G4,1411
8716912000008,871718518003012060,De Putter,7905AX,7905AX,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,1508
8716912000008,871718518003012060,De Groenling,7905AZ,7905AZ,HOOGEVEEN,11.0,100.0,100.0,100.0,G4,1648
8716912000008,871718518003012060,De Grutto,7905BA,7905BA,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1771
8716912000008,871718518003012060,De Grutto,7905BB,7905BB,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1734
8716912000008,871718518003012060,De Grutto,7905BC,7905BC,HOOGEVEEN,29.0,100.0,100.0,100.0,G4,1556
8716912000008,871718518003012060,De Grutto,7905BD,7905BD,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1581
8716912000008,871718518003012060,De Grutto,7905BE,7905BE,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1539
8716912000008,871718518003012060,De Grutto,7905BG,7905BG,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,1699
8716912000008,871718518003012060,De Arend,7905BH,7905BH,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,147
8716912000008,871718518003012060,De Arend,7905BJ,7905BJ,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,121
8716912000008,871718518003012060,De Arend,7905BK,7905BK,HOOGEVEEN,25.0,100.0,92.0,100.0,G4,103
8716912000008,871718518003012060,De Arend,7905BL,7905BL,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,141
8716912000008,871718518003012060,Wolfsbosstraat,7905BZ,7905CA,HOOGEVEEN,28.0,100.0,100.0,68.0,G4,6198
8716912000008,871718518003012060,Leeuweriklaan,7905CB,7905CB,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,2336
8716912000008,871718518003012060,Leeuweriklaan,7905CC,7905CC,HOOGEVEEN,19.0,100.0,100.0,100.0,G4,2548
8716912000008,871718518003012060,Leeuweriklaan,7905CD,7905CD,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,1765
8716912000008,871718518003012060,De Kievit,7905CE,7905CE,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,2202
8716912000008,871718518003012060,De Kievit,7905CG,7905CG,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,2074
8716912000008,871718518003012060,De Kievit,7905CH,7905CH,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,2228
8716912000008,871718518003012060,De Plevier,7905CJ,7905CJ,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,2061
8716912000008,871718518003012060,De Plevier,7905CK,7905CK,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,2142
8716912000008,871718518003012060,De Plevier,7905CL,7905CL,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,2203
8716912000008,871718518003012060,De Plevier,7905CM,7905CM,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,2116
8716912000008,871718518003012060,De Wulp,7905CN,7905CN,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,2151
8716912000008,871718518003012060,De Wulp,7905CP,7905CP,HOOGEVEEN,24.0,100.0,95.83,100.0,G4,2239
8716912000008,871718518003012060,De Wulp,7905CR,7905CR,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,1946
8716912000008,871718518003012060,Tapuitlaan,7905CS,7905CS,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1946
8716912000008,871718518003012060,Tapuitlaan,7905CT,7905CT,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,2582
8716912000008,871718518003012060,Tapuitlaan,7905CV,7905CV,HOOGEVEEN,19.0,100.0,100.0,100.0,G4,2293
8716912000008,871718518003012060,Tapuitlaan,7905CW,7905CW,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1758
8716912000008,871718518003012060,Tapuitlaan,7905CX,7905CX,HOOGEVEEN,19.0,100.0,100.0,100.0,G4,2335
8716912000008,871718518003012060,Tapuitlaan,7905CZ,7905CZ,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,2088
8716912000008,871718518003012060,Roerdomplaan,7905EB,7905EB,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1813
8716912000008,871718518003012060,Roerdomplaan,7905EC,7905EC,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,1872
8716912000008,871718518003012060,Roerdomplaan,7905ED,7905ED,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,1815
8716912000008,871718518003012060,Roerdomplaan,7905EE,7905EE,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,1603
8716912000008,871718518003012060,Roerdomplaan,7905EG,7905EG,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1733
8716912000008,871718518003012060,Roerdomplaan,7905EH,7905EH,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,1625
8716912000008,871718518003012060,Roerdomplaan,7905EJ,7905EJ,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1591
8716912000008,871718518003012060,Roerdomplaan,7905EK,7905EK,HOOGEVEEN,20.0,100.0,100.0,95.0,G4,1997
8716912000008,871718518003012060,Roerdomplaan,7905EL,7905EL,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,2271
8716912000008,871718518003012060,Roerdomplaan,7905EM,7905ES,HOOGEVEEN,31.0,100.0,100.0,97.0,G4,2607
8716912000008,871718518003012060,Meerkoetlaan,7905ET,7905ET,HOOGEVEEN,13.0,100.0,92.31,85.0,G4,2615
8716912000008,871718518003012060,Buizerdlaan,7905GA,7905GB,HOOGEVEEN,30.0,100.0,100.0,100.0,G4,1207
8716912000008,871718518003012060,Buizerdlaan,7905GC,7905GD,HOOGEVEEN,26.0,100.0,100.0,100.0,G4,1939
8716912000008,871718518003012060,Buizerdlaan,7905GE,7905GE,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,2302
8716912000008,871718518003012060,De Rietgans,7905GH,7905GH,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,2024
8716912000008,871718518003012060,De Reiger,7905GK,7905GK,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,883
8716912000008,871718518003012060,De Reiger,7905GL,7905GL,HOOGEVEEN,26.0,100.0,100.0,96.0,G4,924
8716912000008,871718518003012060,De Reiger,7905GM,7905GM,HOOGEVEEN,26.0,100.0,100.0,96.0,G4,804
8716912000008,871718518003012060,De Rietgans,7905GN,7905GN,HOOGEVEEN,48.0,100.0,100.0,100.0,G4,1426
8716912000008,871718518003012060,De Rietgans,7905GP,7905GP,HOOGEVEEN,36.0,100.0,100.0,100.0,G4,1018
8716912000008,871718518003012060,De Reiger,7905GR,7905GS,HOOGEVEEN,26.0,100.0,96.15,96.0,G4,889
8716912000008,871718518003012060,Korhoenlaan,7905GT,7905GV,HOOGEVEEN,20.0,100.0,100.0,90.0,G4,3174
8716912000008,871718518003012060,Korhoenlaan,7905GW,7905GX,HOOGEVEEN,23.0,100.0,100.0,78.0,G4,3580
8716912000008,871718518003012060,De Wielewaal,7905GZ,7905GZ,HOOGEVEEN,10.0,100.0,100.0,60.0,G4,5153
8716912000008,871718518003012060,De Fazant,7905HA,7905HA,HOOGEVEEN,18.0,100.0,94.44,100.0,G4,1496
8716912000008,871718518003012060,De Fazant,7905HB,7905HB,HOOGEVEEN,23.0,100.0,100.0,100.0,G4,1511
8716912000008,871718518003012060,De Fazant,7905HC,7905HC,HOOGEVEEN,15.0,100.0,100.0,100.0,G4,1649
8716912000008,871718518003012060,De Fazant,7905HD,7905HD,HOOGEVEEN,17.0,100.0,100.0,100.0,G4,1210
8716912000008,871718518003012060,De Fazant,7905HE,7905HE,HOOGEVEEN,29.0,100.0,100.0,100.0,G4,1249
8716912000008,871718518003012060,Spechtlaan,7905HH,7905HH,HOOGEVEEN,30.0,100.0,100.0,100.0,G4,1436
8716912000008,871718518003012060,Koekoeklaan,7905HJ,7905HJ,HOOGEVEEN,23.0,100.0,100.0,91.0,G4,2188
8716912000008,871718518003012060,Koekoeklaan,7905HK,7905HK,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,1476
8716912000008,871718518003012060,Koekoeklaan,7905HL,7905HM,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1414
8716912000008,871718518003012060,De Vink,7905HN,7905HN,HOOGEVEEN,15.0,100.0,100.0,93.0,G4,3857
8716912000008,871718518003012060,Sperwerlaan,7905HP,7905HP,HOOGEVEEN,21.0,100.0,100.0,95.0,G4,1298
8716912000008,871718518003012060,Sperwerlaan,7905HR,7905HR,HOOGEVEEN,14.0,100.0,100.0,93.0,G4,1732
8716912000008,871718518003012060,Sperwerlaan,7905HS,7905HS,HOOGEVEEN,15.0,100.0,100.0,93.0,G4,1225
8716912000008,871718518003012060,Sperwerlaan,7905HT,7905HT,HOOGEVEEN,11.0,100.0,100.0,91.0,G4,1705
8716912000008,871718518003012060,Sperwerlaan,7905HV,7905HV,HOOGEVEEN,15.0,100.0,100.0,93.0,G4,1013
8716912000008,871718518003012077,Buitenvaart,7905SB,7905SN,HOOGEVEEN,54.0,100.0,100.0,43.0,G6,4844
8716912000008,871718518003012077,Buitenvaart,7905SP,7905SX,HOOGEVEEN,50.0,100.0,80.0,54.0,G4,3207
8716912000008,871718518003012060,Buitenvaart,7905TA,7906AA,HOOGEVEEN,23.0,100.0,100.0,83.0,G4,3799
8716912000008,871718518003012060,Het Haagje,7906AB,7906AB,HOOGEVEEN,10.0,100.0,100.0,90.0,G4,2041
8716912000008,871718518003012060,Berghuisstraat,7906AC,7906AC,HOOGEVEEN,51.0,100.0,100.0,100.0,G4,846
8716912000008,871718518003012060,Het Haagje,7906AD,7906AD,HOOGEVEEN,12.0,100.0,83.33,83.0,G4,3372
8716912000008,871718518003012060,Het Haagje,7906AE,7906AE,HOOGEVEEN,13.0,100.0,100.0,92.0,G4,2628
8716912000008,871718518003012060,Het Haagje,7906AG,7906AG,HOOGEVEEN,29.0,100.0,93.1,93.0,G4,1083
8716912000008,871718518003012060,Kruisstraat,7906AH,7906AH,HOOGEVEEN,48.0,100.0,100.0,100.0,G4,959
8716912000008,871718518003012060,Kortewijkstraat,7906AJ,7906AK,HOOGEVEEN,31.0,100.0,100.0,74.0,G4,2877
8716912000008,871718518003012060,Beukemastraat,7906AL,7906AL,HOOGEVEEN,30.0,100.0,100.0,100.0,G4,1756
8716912000008,871718518003012060,Beukemastraat,7906AM,7906AM,HOOGEVEEN,38.0,100.0,86.84,97.0,G4,1418
8716912000008,871718518003012060,Beukemastraat,7906AN,7906AP,HOOGEVEEN,23.0,100.0,100.0,87.0,G4,2561
8716912000008,871718518003012060,Wethouder Robaardstraat,7906AR,7906AR,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,2225
8716912000008,871718518003012060,Wethouder Robaardstraat,7906AS,7906AS,HOOGEVEEN,13.0,100.0,100.0,100.0,G4,2059
8716912000008,871718518003012060,Wethouder Robaardstraat,7906AT,7906AT,HOOGEVEEN,11.0,100.0,100.0,100.0,G4,1869
8716912000008,871718518003012060,Wethouder Robaardstraat,7906AV,7906AV,HOOGEVEEN,32.0,100.0,100.0,100.0,G4,1431
8716912000008,871718518003012060,Wethouder Robaardstraat,7906AW,7906AW,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,2117
8716912000008,871718518003012060,Wethouder Robaardstraat,7906AX,7906AX,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,2419
8716912000008,871718518003012060,Wethouder Robaardstraat,7906AZ,7906BA,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1952
8716912000008,871718518003012060,Holtienstraat,7906BB,7906BB,HOOGEVEEN,26.0,100.0,100.0,100.0,G4,2130
8716912000008,871718518003012060,J van der Veenstraat,7906BC,7906BC,HOOGEVEEN,23.0,100.0,100.0,100.0,G4,1636
8716912000008,871718518003012060,J van der Veenstraat,7906BD,7906BD,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,1858
8716912000008,871718518003012060,Albert Steenbergenstraat,7906BE,7906BE,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1703
8716912000008,871718518003012060,Albert Steenbergenstraat,7906BG,7906BG,HOOGEVEEN,23.0,100.0,100.0,96.0,G4,1957
8716912000008,871718518003012060,Schoklandstraat,7906BH,7906BH,HOOGEVEEN,24.0,100.0,100.0,100.0,G4,1492
8716912000008,871718518003012060,Dr Dassenstraat,7906BJ,7906BJ,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,1100
8716912000008,871718518003012060,Duivenslagstraat,7906BK,7906BK,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1685
8716912000008,871718518003012060,Calkoenstraat,7906BL,7906BL,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,1342
8716912000008,871718518003012060,Vredenluststraat,7906BM,7906BM,HOOGEVEEN,25.0,100.0,100.0,100.0,G4,1101
8716912000008,871718518003012060,Kortewijkstraat,7906BN,7906BP,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,918
8716912000008,871718518003012060,Kortewijkstraat,7906BR,7906BR,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,845
8716912000008,871718518003012060,Kortewijkstraat,7906BS,7906BT,HOOGEVEEN,21.0,100.0,100.0,95.0,G4,1835
8716912000008,871718518003012060,Albert Steenbergenstraat,7906BV,7906CA,HOOGEVEEN,28.0,100.0,96.43,79.0,G4,2071
8716912000008,871718518003012060,Alteveerstraat,7906CC,7906CE,HOOGEVEEN,35.0,100.0,94.29,94.0,G4,972
8716912000008,871718518003012060,Alteveerstraat,7906CG,7906CG,HOOGEVEEN,21.0,100.0,100.0,100.0,G4,21
8716912000008,871718518003012060,Alteveerstraat,7906CH,7906CH,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,142
8716912000008,871718518003012060,Beckerstraat,7906CJ,7906CJ,HOOGEVEEN,21.0,100.0,100.0,95.0,G4,2523
8716912000008,871718518003012060,Hendrik Radijsstraat,7906CM,7906CM,HOOGEVEEN,15.0,100.0,100.0,100.0,G4,1369
8716912000008,871718518003012060,Sloodstraat,7906CN,7906CN,HOOGEVEEN,12.0,100.0,100.0,92.0,G4,2883
8716912000008,871718518003012060,Sloodstraat,7906CP,7906CR,HOOGEVEEN,28.0,100.0,100.0,93.0,G4,1648
8716912000008,871718518003012060,Schultestraat,7906CS,7906CS,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,1763
8716912000008,871718518003012060,Etstoelstraat,7906CT,7906CT,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,1678
8716912000008,871718518003012060,Goltguldenstraat,7906CV,7906CV,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,1661
8716912000008,871718518003012060,Meerstalstraat,7906CW,7906CW,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,1534
8716912000008,871718518003012060,Den Bestenstraat,7906DA,7906DA,HOOGEVEEN,22.0,100.0,100.0,100.0,G4,1289
8716912000008,871718518003012060,Van Damstraat,7906DB,7906DB,HOOGEVEEN,26.0,100.0,100.0,100.0,G4,1453
8716912000008,871718518003012060,Fictorielaan,7906DC,7906DC,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,1974
8716912000008,871718518003012060,Aardenburg,7906DD,7906DD,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,1956
8716912000008,871718518003012060,Aardenburg,7906DE,7906DE,HOOGEVEEN,44.0,100.0,100.0,100.0,G4,724
8716912000008,871718518003012060,Aardenburg,7906DG,7906DG,HOOGEVEEN,14.0,100.0,100.0,100.0,G4,1645
8716912000008,871718518003012060,Gruythuysenlaan,7906DH,7906DH,HOOGEVEEN,32.0,100.0,100.0,100.0,G4,1437
8716912000008,871718518003012060,Gruythuysenlaan,7906DJ,7906DK,HOOGEVEEN,33.0,100.0,100.0,97.0,G4,1899
8716912000008,871718518003012060,Thomasstraat,7906DL,7906DN,HOOGEVEEN,30.0,100.0,100.0,100.0,G4,1327
8716912000008,871718518003012060,Tamboerlaan,7906EA,7906EB,HOOGEVEEN,21.0,100.0,100.0,95.0,G4,2225
8716912000008,871718518003012060,Tamboerlaan,7906EC,7906EC,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,2011
8716912000008,871718518003012060,Tamboerlaan,7906ED,7906ED,HOOGEVEEN,13.0,100.0,100.0,100.0,G4,1912
8716912000008,871718518003012060,Tamboerlaan,7906EE,7906EE,HOOGEVEEN,11.0,100.0,100.0,100.0,G4,1950
8716912000008,871718518003012060,Dedelstraat,7906EG,7906EJ,HOOGEVEEN,29.0,100.0,79.31,100.0,G4,1242
8716912000008,871718518003012060,Tamboerlaan,7906EK,7906EK,HOOGEVEEN,23.0,100.0,100.0,96.0,G4,1084
8716912000008,871718518003012060,Tamboerlaan,7906EL,7906EL,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,2351
8716912000008,871718518003012060,Tamboerlaan,7906EM,7906EM,HOOGEVEEN,22.0,100.0,63.64,100.0,G4,1925
8716912000008,871718518003012060,Pronckstraat,7906EN,7906EN,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,97
8716912000008,871718518003012060,Pronckstraat,7906EP,7906EP,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,204
8716912000008,871718518003012060,Schilperoortstraat,7906ER,7906ER,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,99
8716912000008,871718518003012060,Schilperoortstraat,7906ES,7906ES,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,229
8716912000008,871718518003012060,Bouwmeesterstraat,7906ET,7906ET,HOOGEVEEN,20.0,100.0,100.0,100.0,G4,70
8716912000008,871718518003012060,Bouwmeesterstraat,7906EV,7906EV,HOOGEVEEN,10.0,100.0,100.0,100.0,G4,139
8716912000008,871718518003012060,De Nije Nering,7906EW,7906EW,HOOGEVEEN,11.0,100.0,90.91,73.0,G4,4069
8716912000008,871718518003012060,De Nije Nering,7906EX,7906EX,HOOGEVEEN,19.0,100.0,94.74,100.0,G4,1694
8716912000008,871718518003012060,Boekenberghstraat,7906GA,7906GA,HOOGEVEEN,53.0,100.0,100.0,96.0,G4,1186
8716912000008,871718518003012060,Baarlelaan,7906GB,7906GB,HOOGEVEEN,28.0,100.0,75.0,100.0,G4,1649
8716912000008,871718518003012060,Baarlelaan,7906GC,7906GC,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,1833
8716912000008,871718518003012060,Baarlelaan,7906GD,7906GD,HOOGEVEEN,12.0,100.0,100.0,100.0,G4,1675
8716912000008,871718518003012060,Du Boisstraat,7906GE,7906GE,HOOGEVEEN,18.0,100.0,100.0,100.0,G4,1650
8716912000008,871718518003012060,Bootzelaerstraat,7906GG,7906HA,HOOGEVEEN,26.0,100.0,100.0,100.0,G4,1539
